,item_id,sentiment_analisy,year
2637,319550,1,2014
2638,319550,0,2014
2639,319550,2,2014
2640,375510,2,2015
2641,375510,0,2015
2642,327860,0,2014
2643,327860,2,2014
2644,214790,1,2012
2645,250380,2,2013
2646,234390,1,2013
2647,234390,2,2013
2648,234390,0,2013
2649,235600,2,2013
2650,235600,0,2013
2651,235600,1,2013
2652,374300,2,2015
2653,384021,2,2015
2654,384021,1,2015
2655,384020,2,2015
2656,384020,0,2015
2657,384020,1,2015
2658,210970,2,2016
2659,210970,0,2016
2660,250580,2,2013
2661,250580,0,2013
2662,16710,1,2008
2663,235250,0,2013
2664,235250,1,2013
2665,235250,2,2013
2666,368340,2,2015
2667,247080,1,2015
2668,247080,2,2015
2669,247080,0,2015
2670,219092,2,2013
2671,449040,2,2016
2672,449040,1,2016
2673,449040,0,2016
2674,349650,0,2013
2675,201480,0,2011
2676,208200,2,2012
2677,232890,0,2014
2678,232890,2,2014
2679,327640,2,2015
2680,327640,0,2015
2681,277460,2,2003
2682,512340,1,2016
2683,12360,2,2008
2684,12360,0,2008
2685,233470,2,2013
2686,233470,0,2013
2687,233470,1,2013
2688,250620,2,2017
2689,250620,0,2017
2690,250620,1,2017
2691,32440,2,2009
2692,32440,0,2009
2693,268050,0,2014
2694,268050,1,2014
2695,268050,2,2014
2696,248390,0,2014
2697,248390,2,2014
2698,248390,1,2014
2699,262900,0,2013
2700,262900,2,2013
2701,105700,0,2011
2702,338170,0,2016
2703,338170,1,2016
2704,338170,2,2016
2705,275670,2,2014
2706,22600,1,2010
2707,22600,2,2010
2708,367570,2,2015
2709,367570,1,2015
2710,227260,2,2013
2711,55100,0,2011
2712,55100,2,2011
2713,41740,2,2011
2714,41740,0,2011
2715,321830,2,2014
2716,376870,0,2015
2717,376870,2,2015
2718,376870,1,2015
2719,345580,0,2015
2720,47800,2,2011
2721,257710,2,2014
2722,257710,1,2014
2723,257710,0,2014
2724,294160,1,2014
2725,294160,2,2014
2726,294160,0,2014
2727,301460,2,2014
2728,338540,0,2015
2729,338540,1,2015
2730,466910,0,2016
2731,466910,2,2016
2732,375220,1,2015
2733,375220,0,2015
2734,320340,0,2015
2735,273770,0,2014
2736,17500,2,2007
2737,17500,1,2007
2738,17500,0,2007
2739,491130,2,2016
2740,491130,1,2016
2741,292140,0,2014
2742,292140,2,2014
2743,412400,2,2015
2744,412400,0,2015
2745,26800,0,2009
2746,26800,2,2009
2747,395180,2,2016
2748,91330,2,2012
2749,232430,2,2013
2750,232430,0,2013
2751,232430,1,2013
2752,242680,1,2015
2753,242680,2,2015
2754,242680,0,2015
2755,232050,2,2013
2756,232050,0,2013
2757,203350,0,2012
2758,350970,2,2015
2759,397430,2,2015
2760,274270,2,2015
2761,274270,1,2015
2762,48190,0,2011
2763,48190,1,2011
2764,48190,2,2011
2765,245390,0,1996
2766,245390,2,1996
2767,231310,1,2013
2768,231310,0,2013
2769,307290,1,2014
2770,307290,2,2014
2771,307290,0,2014
2772,92000,0,2011
2773,92000,2,2011
2774,261920,1,2014
2775,207080,0,2012
2776,207080,1,2012
2777,207080,2,2012
2778,355840,1,2015
2779,355840,0,2015
2780,355840,2,2015
2781,98600,0,2011
2782,98600,1,2011
2783,98600,2,2011
2784,3920,0,2005
2785,3920,2,2005
2786,3920,1,2005
2787,203830,2,2012
2788,237630,2,2013
2789,57640,2,2010
2790,297590,1,2014
2791,396260,2,2016
2792,214510,2,2012
2793,214510,1,2012
2794,234490,2,2013
2795,234490,1,2013
2796,234490,0,2013
2797,321840,2,2013
2798,417990,2,2016
2799,417990,0,2016
2800,417990,1,2016
2801,281610,2,2016
2802,323850,2,2016
2803,323850,0,2016
2804,323850,1,2016
2805,460120,2,2016
2806,327410,2,2014
2807,327410,1,2014
2808,327410,0,2014
2809,272510,1,2014
2810,272510,2,2014
2811,272510,0,2014
2812,318600,2,2016
2813,318600,0,2016
2814,299030,2,1998
2815,299030,1,1998
2816,217920,0,2013
2817,217920,2,2013
2818,238370,2,2015
2819,238370,1,2015
2820,238370,0,2015
2821,202750,2,2012
2822,202750,0,2012
2823,357650,2,2017
2824,391040,2,2016
2825,235580,2,2013
2826,262120,2,2016
2827,262120,0,2016
2828,512540,2,2016
2829,512540,0,2016
2830,275200,0,2015
2831,275200,1,2015
2832,275200,2,2015
2833,269290,2,2014
2834,204340,2,2005
2835,204340,1,2005
2836,204340,0,2005
2837,262260,2,2014
2838,252350,2,2014
2839,7860,1,2009
2840,7860,2,2009
2841,384150,2,2015
2842,384150,0,2015
2843,356070,2,2015
2844,356070,0,2015
2845,356070,1,2015
2846,241260,2,2014
2847,241260,0,2014
2848,246070,1,2014
2849,246070,2,2014
2850,357900,0,2015
2851,357900,1,2015
2852,317510,0,2014
2853,91800,2,2011
2854,341000,2,2016
2855,319050,0,2015
2856,319050,2,2015
2857,343464,2,2015
2858,63800,0,2010
2859,274900,2,2014
2860,274900,0,2014
2861,274900,1,2014
2862,16870,2,2012
2863,12500,2,2007
2864,12500,0,2007
2865,405640,2,2016
2866,405640,0,2016
2867,405640,1,2016
2868,298600,1,2014
2869,298600,0,2014
2870,298600,2,2014
2871,354290,2,2016
2872,354290,0,2016
2873,4570,2,2006
2874,4570,1,2006
2875,4570,0,2006
2876,20540,1,2009
2877,298180,0,2014
2878,233980,2,2014
2879,233980,0,2014
2880,410670,2,2016
2881,410670,0,2016
2882,29800,0,2009
2883,29800,2,2009
2884,29800,1,2009
2885,204240,0,2013
2886,204240,2,2013
2887,485800,2,2016
2888,375950,2,2015
2889,375950,0,2015
2890,375950,1,2015
2891,23530,2,2011
2892,240970,2,2014
2893,240970,0,2014
2894,63710,2,2011
2895,63710,0,2011
2896,63710,1,2011
2897,346170,2,2015
2898,282560,2,2016
2899,282560,0,2016
2900,4760,2,2004
2901,4760,1,2004
2902,394120,0,2017
2903,280010,0,2015
2904,280010,2,2015
2905,17330,1,2008
2906,17330,2,2008
2907,217140,0,2013
2908,217140,2,2013
2909,217140,1,2013
2910,407230,2,2015
2911,489220,2,2016
2912,504490,2,2016
2913,356670,2,2015
2914,356670,1,2015
2915,356670,0,2015
2916,499100,0,2016
2917,91900,0,2011
2918,91900,2,2011
2919,91900,1,2011
2920,231910,0,2013
2921,17530,1,2008
2922,17530,0,2008
2923,3483,1,2007
2924,3483,2,2007
2925,3483,0,2007
2926,372000,2,2016
2927,372000,0,2016
2928,372000,1,2016
2929,17730,0,2009
2930,333980,1,2015
2931,333980,0,2015
2932,333980,2,2015
2933,300080,2,2016
2934,300080,0,2016
2935,290790,2,2015
2936,40970,2,2002
2937,40970,0,2002
2938,246300,2,2012
2939,32360,2,2009
2940,32360,0,2009
2941,263740,2,2013
2942,306460,1,2014
2943,306460,2,2014
2944,306460,0,2014
2945,292380,1,2014
2946,434250,2,2016
2947,344040,1,2015
2948,344040,2,2015
2949,344040,0,2015
2950,331200,1,2015
2951,331200,2,2015
2952,433730,1,2016
2953,393980,2,2015
2954,393980,0,2015
2955,398100,2,2015
2956,398100,1,2015
2957,50,2,1999
2958,50,0,1999
2959,39140,2,2013
2960,39140,0,2013
2961,39140,1,2013
2962,280,2,2004
2963,292630,1,2014
2964,292630,2,2014
2965,292630,0,2014
2966,404480,2,2015
2967,404480,1,2015
2968,376200,1,2015
2969,249630,2,2013
2970,249630,0,2013
2971,286340,0,2014
2972,286340,2,2014
2973,286340,1,2014
2974,1280,1,2009
2975,412730,0,2015
2976,41100,2,2009
2977,41100,1,2009
2978,41100,0,2009
2979,415950,0,2015
2980,437070,1,2016
2981,246580,2,2013
2982,246580,0,2013
2983,22650,0,2010
2984,354240,0,2015
2985,354240,1,2015
2986,354240,2,2015
2987,263420,1,2014
2988,263420,2,2014
2989,290730,1,2014
2990,290730,2,2014
2991,370280,0,2016
2992,370280,2,2016
2993,370280,1,2016
2994,396480,0,2016
2995,21000,2,2008
2996,21000,0,2008
2997,383790,1,2016
2998,383790,2,2016
2999,291650,0,2015
3000,291650,2,2015
3001,291650,1,2015
3002,252030,2,2013
3003,7510,2,2009
3004,7510,1,2009
3005,287100,1,2014
3006,385710,2,2015
3007,385710,1,2015
3008,4580,2,2006
3009,4580,1,2006
3010,4580,0,2006
3011,223830,2,2014
3012,394310,2,2016
3013,360,2,2006
3014,360,0,2006
3015,243800,2,2013
3016,6980,0,2004
3017,6980,2,2004
3018,315396,1,2014
3019,315396,2,2014
3020,18820,1,2010
3021,18820,2,2010
3022,307880,2,2015
3023,307880,0,2015
3024,307880,1,2015
3025,351990,2,2016
3026,270450,2,2015
3027,270450,0,2015
3028,270450,1,2015
3029,230650,0,2013
3030,254700,0,2014
3031,254700,1,2014
3032,254700,2,2014
3033,316260,0,2011
3034,260160,2,2014
3035,461680,2,2016
3036,461680,1,2016
3037,438080,2,2016
3038,33730,2,2009
3039,220160,2,2013
3040,220160,0,2013
3041,220160,1,2013
3042,300340,1,2015
3043,318130,2,2011
3044,326160,0,2014
3045,326160,2,2014
3046,230700,0,2013
3047,230700,2,2013
3048,215100,2,2003
3049,215100,1,2003
3050,215100,0,2003
3051,435880,2,2016
3052,435880,1,2016
3053,263680,1,2014
3054,263680,2,2014
3055,263680,0,2014
3056,299460,1,2014
3057,299460,2,2014
3058,299460,0,2014
3059,360640,1,2015
3060,360640,2,2015
3061,360640,0,2015
3062,15120,1,2008
3063,15120,2,2008
3064,363890,2,2015
3065,357340,2,2016
3066,357340,1,2016
3067,3320,2,2006
3068,3320,0,2006
3069,3320,1,2006
3070,304730,2,2014
3071,300820,2,2011
3072,348460,2,2016
3073,348460,1,2016
3074,348460,0,2016
3075,352190,2,2015
3076,236790,0,2013
3077,28000,0,2010
3078,28000,1,2010
3079,28000,2,2010
3080,205910,0,2012
3081,205910,2,2012
3082,205910,1,2012
3083,2420,2,2006
3084,39200,2,2005
3085,39200,0,2005
3086,376570,2,2014
3087,512470,1,2016
3088,316720,2,2004
3089,320140,2,2015
3090,320140,1,2015
3091,320140,0,2015
3092,290930,2,2015
3093,290930,1,2015
3094,267530,1,2014
3095,267530,0,2014
3096,267530,2,2014
3097,260210,1,2014
3098,260210,0,2014
3099,292120,1,2014
3100,292120,2,2014
3101,292120,0,2014
3102,349040,1,2016
3103,349040,2,2016
3104,349040,0,2016
3105,263320,2,2014
3106,232750,0,2013
3107,232750,1,2013
3108,232750,2,2013
3109,226740,2,2013
3110,386880,1,2015
3111,386880,2,2015
3112,386880,0,2015
3113,307170,1,2014
3114,343750,2,2015
3115,343750,0,2015
3116,32380,2,1997
3117,276810,0,2015
3118,276810,2,2015
3119,285480,0,2003
3120,18500,2,2008
3121,18500,0,2008
3122,378720,2,2015
3123,328060,0,2015
3124,328060,1,2015
3125,442080,2,2016
3126,442080,0,2016
3127,442080,1,2016
3128,252370,1,2013
3129,339350,2,2014
3130,270170,0,2014
3131,270170,2,2014
3132,270170,1,2014
3133,230090,1,2013
3134,230090,2,2013
3135,218550,2,2013
3136,275690,2,2014
3137,343270,2,2013
3138,201230,2,2011
3139,241720,2,2013
3140,241720,0,2013
3141,241720,1,2013
3142,302970,2,2014
3143,289760,2,2015
3144,289760,0,2015
3145,421890,0,2015
3146,336510,1,2013
3147,336510,0,2013
3148,45300,2,2009
3149,12200,2,2008
3150,12200,0,2008
3151,12200,1,2008
3152,433850,0,2016
3153,433850,1,2016
3154,433850,2,2016
3155,21660,2,2009
3156,282400,0,2004
3157,386940,1,2016
3158,386940,2,2016
3159,409710,2,2016
3160,24980,2,2010
3161,24980,1,2010
3162,24980,0,2010
3163,436470,2,2016
3164,61310,2,2011
3165,32340,2,1990
3166,91600,1,2011
3167,91600,2,2011
3168,95400,2,2014
3169,95400,1,2014
3170,249230,2,2014
3171,249230,0,2014
3172,500590,1,2016
3173,318020,2,2015
3174,318020,0,2015
3175,441730,2,2016
3176,249082,1,2013
3177,99910,2,2011
3178,99910,0,2011
3179,263400,0,2012
3180,367120,2,2015
3181,367120,1,2015
3182,349830,2,2015
3183,371200,2,2016
3184,436150,2,2016
3185,436150,1,2016
3186,13600,2,2003
3187,302270,2,2014
3188,302270,0,2014
3189,302270,1,2014
3190,324570,0,2014
3191,324570,2,2014
3192,225080,2,2013
3193,225080,0,2013
3194,225080,1,2013
3195,228400,2,2013
3196,228400,1,2013
3197,496300,0,2016
3198,496300,2,2016
3199,342550,2,2016
3200,260510,2,2013
3201,6220,2,2005
3202,6220,0,2005
3203,270490,2,2014
3204,270490,0,2014
3205,96000,2,2011
3206,331440,0,2014
3207,331440,2,2014
3208,330820,0,2015
3209,324120,2,2014
3210,243970,2,2015
3211,324310,2,2016
3212,23490,0,2009
3213,23490,1,2009
3214,23490,2,2009
3215,295730,2,2014
3216,468560,2,2016
3217,468560,0,2016
3218,468560,1,2016
3219,17430,1,2008
3220,32800,0,2011
3221,32800,2,2011
3222,32800,1,2011
3223,244590,2,2014
3224,244590,0,2014
3225,204080,2,2013
3226,204080,1,2013
3227,204080,0,2013
3228,293760,2,2015
3229,12430,0,2009
3230,55110,2,2011
3231,55110,0,2011
3232,381120,2,2016
3233,381120,0,2016
3234,397690,2,2015
3235,34010,2,2010
3236,34010,0,2010
3237,34010,1,2010
3238,233740,1,2013
3239,233740,2,2013
3240,353130,2,2016
3241,242570,0,2013
3242,242570,2,2013
3243,345180,2,2015
3244,345180,1,2015
3245,371420,1,2015
3246,371420,2,2015
3247,327070,0,2016
3248,327070,2,2016
3249,327070,1,2016
3250,352950,2,2016
3251,352950,1,2016
3252,272890,0,2014
3253,272890,1,2014
3254,272890,2,2014
3255,297350,2,2014
3256,70100,2,2010
3257,42120,0,2010
3258,222520,2,2013
3259,222520,1,2013
3260,258520,2,2014
3261,258520,0,2014
3262,220900,1,2013
3263,220900,2,2013
3264,295990,2,2014
3265,219680,0,2013
3266,219680,2,2013
3267,219680,1,2013
3268,326410,2,2015
3269,326410,0,2015
3270,326410,1,2015
3271,385240,2,2016
3272,296490,2,2015
3273,296490,1,2015
3274,413410,2,2016
3275,413410,1,2016
3276,422400,2,2015
3277,422400,1,2015
3278,225280,0,2014
3279,225280,2,2014
3280,227800,0,2013
3281,378041,1,2016
3282,378041,2,2016
3283,389220,2,2017
3284,389220,1,2017
3285,15000,1,2006
3286,342200,2,2015
3287,342200,0,2015
3288,337040,2,2014
3289,493370,1,2016
3290,493370,0,2016
3291,207490,2,2012
3292,350150,0,2015
3293,335840,0,2015
3294,401190,1,2015
3295,401190,2,2015
3296,401190,0,2015
3297,332500,0,2015
3298,332500,2,2015
3299,332500,1,2015
3300,491260,1,2016
3301,317820,2,2015
3302,266490,2,2014
3303,222730,2,2013
3304,222730,0,2013
3305,222730,1,2013
3306,247950,2,2014
3307,247950,0,2014
3308,247950,1,2014
3309,340340,1,2014
3310,201570,0,2012
3311,201570,2,2012
3312,384310,2,2015
3313,1510,2,2006
3314,1510,1,2006
3315,1510,0,2006
3316,384180,2,2016
3317,407210,2,2015
3318,4500,2,2007
3319,4500,1,2007
3320,4500,0,2007
3321,399120,2,2016
3322,281820,0,2011
3323,281820,2,2011
3324,244230,0,2013
3325,318530,1,2014
3326,318530,2,2014
3327,318530,0,2014
3328,25980,0,2009
3329,25980,2,2009
3330,246700,1,2014
3331,246700,2,2014
3332,246700,0,2014
3333,214970,2,2012
3334,214970,1,2012
3335,214970,0,2012
3336,209540,2,2013
3337,209540,1,2013
3338,301760,1,2011
3339,301760,0,2011
3340,314410,0,2015
3341,314410,2,2015
3342,60,0,2000
3343,60,2,2000
3344,60,1,2000
3345,30,2,2003
3346,30,1,2003
3347,30,0,2003
3348,331600,0,2015
3349,331600,1,2015
3350,331600,2,2015
3351,32470,2,2006
3352,207815,2,2012
3353,207815,1,2012
3354,375820,2,2015
3355,385830,0,2015
3356,257510,0,2014
3357,257510,2,2014
3358,257510,1,2014
3359,27020,1,2008
3360,227310,2,2013
3361,252530,2,2013
3362,252530,0,2013
3363,292180,2,2014
3364,521570,0,2016
3365,521570,1,2016
3366,410340,2,2015
3367,410340,0,2015
3368,280740,2,2014
3369,280740,0,2014
3370,448370,0,2016
3371,448370,2,2016
3372,448370,1,2016
3373,248800,2,2013
3374,9010,1,2001
3375,345200,2,2015
3376,345200,0,2015
3377,200910,2,2011
3378,338000,0,2015
3379,338000,2,2015
3380,274290,1,2014
3381,274290,2,2014
3382,265000,2,2016
3383,371660,2,2016
3384,371660,0,2016
3385,371660,1,2016
3386,41000,0,2009
3387,41000,2,2009
3388,200396,2,2012
3389,202181,0,2012
3390,108500,0,2012
3391,407840,1,2015
3392,407840,2,2015
3393,407840,0,2015
3394,449470,2,2016
3395,449470,0,2016
3396,312530,1,2015
3397,312530,2,2015
3398,312530,0,2015
3399,243450,0,2013
3400,243450,2,2013
3401,248650,2,2013
3402,248650,1,2013
3403,354430,1,1994
3404,368870,1,2015
3405,368870,2,2015
3406,15100,2,2008
3407,15100,1,2008
3408,70400,2,2010
3409,70400,1,2010
3410,70400,0,2010
3411,433090,2,2016
3412,433090,1,2016
3413,250640,2,2014
3414,263300,2,2014
3415,263300,1,2014
3416,263300,0,2014
3417,43500,1,2010
3418,282470,0,2014
3419,282470,2,2014
3420,382890,2,2015
3421,267381,2,2013
3422,232010,0,2008
3423,232010,2,2008
3424,232010,1,2008
3425,38600,1,2010
3426,38600,2,2010
3427,354380,0,2015
3428,354380,2,2015
3429,240600,2,2013
3430,9200,2,2011
3431,9200,0,2011
3432,9200,1,2011
3433,362620,2,2015
3434,222140,2,2012
3435,65300,0,2012
3436,65300,2,2012
3437,65300,1,2012
3438,398850,2,2016
3439,61500,2,2010
3440,375910,1,2015
3441,375910,0,2015
3442,361800,2,2017
3443,361800,0,2017
3444,247304,1,2014
3445,301910,0,2015
3446,301910,2,2015
3447,301910,1,2015
3448,347830,1,2015
3449,347830,0,2015
3450,20570,2,2010
3451,20570,1,2010
3452,20570,0,2010
3453,289340,2,2007
3454,42890,2,2008
3455,422420,2,2016
3456,422420,1,2016
3457,319910,2,2015
3458,319910,0,2015
3459,3830,2,2005
3460,3830,0,2005
3461,283880,2,2014
3462,427810,2,2016
3463,250520,2,2015
3464,250520,0,2015
3465,262790,0,2014
3466,262790,2,2014
3467,388880,2,2016
3468,228260,2,2013
3469,236150,2,2014
3470,236150,0,2014
3471,236150,1,2014
3472,248550,2,2013
3473,200010,2,2012
3474,200010,1,2012
3475,236730,1,2013
3476,298030,2,1997
3477,298030,0,1997
3478,459910,2,2016
3479,459910,0,2016
3480,376770,2,2015
3481,98421,2,2012
3482,356570,1,2015
3483,356570,2,2015
3484,261700,2,2013
3485,261700,1,2013
3486,261700,0,2013
3487,204371,2,2012
3488,201070,1,2012
3489,1690,2,2006
3490,264120,2,2016
3491,264120,0,2016
3492,264120,1,2016
3493,226720,2,2013
3494,226720,1,2013
3495,373420,2,2015
3496,373420,1,2015
3497,448510,2,2016
3498,201510,0,2011
3499,231140,1,2013
3500,231140,0,2013
3501,231140,2,2013
3502,348290,0,2014
3503,293900,2,2014
3504,63660,1,2011
3505,351510,2,2015
3506,389510,2,2016
3507,32350,1,2002
3508,32350,0,2002
3509,258200,2,2013
3510,105800,1,2012
3511,12140,0,2001
3512,12140,2,2001
3513,294540,0,1998
3514,3590,2,2009
3515,3590,0,2009
3516,3590,1,2009
3517,209270,0,2012
3518,209270,2,2012
3519,17570,2,2010
3520,17570,0,2010
3521,17570,1,2010
3522,342570,0,2015
3523,342570,2,2015
3524,353090,1,2015
3525,412140,1,2015
3526,412140,2,2015
3527,259450,0,2014
3528,231060,1,2013
3529,231060,2,2013
3530,231060,0,2013
3531,432590,2,2016
3532,278970,2,2015
3533,278970,1,2015
3534,278970,0,2015
3535,213330,0,2012
3536,213330,2,2012
3537,213330,1,2012
3538,506140,2,2016
3539,390340,0,2016
3540,390340,1,2016
3541,376140,0,2008
3542,349480,0,2008
3543,349480,2,2008
3544,349480,1,2008
3545,441600,2,2016
3546,441600,1,2016
3547,292600,2,2015
3548,290140,0,2015
3549,290140,1,2015
3550,290140,2,2015
3551,38740,2,2011
3552,321300,1,2014
3553,321300,2,2014
3554,321300,0,2014
3555,214770,1,2013
3556,214770,2,2013
3557,231740,0,2013
3558,231740,2,2013
3559,231740,1,2013
3560,380860,2,2017
3561,7660,2,1997
3562,7730,2,1998
3563,395238,2,2015
3564,449940,1,2016
3565,338163,1,2015
3566,95700,2,2011
3567,290000,2,2016
3568,385970,2,2016
3569,15130,2,2003
3570,15130,0,2003
3571,434780,1,2016
3572,255220,2,2014
3573,377860,2,2015
3574,444000,2,2016
3575,346940,2,2015
3576,363270,2,2016
3577,369400,2,2015
3578,369400,0,2015
3579,369400,1,2015
3580,221540,2,2014
3581,398840,2,2015
3582,364690,0,2015
3583,39190,2,2002
3584,274250,0,2014
3585,274250,2,2014
3586,274250,1,2014
3587,299660,2,2014
3588,299660,0,2014
3589,297110,2,2014
3590,297110,0,2014
3591,297110,1,2014
3592,216260,2,2014
3593,328940,2,2015
3594,328940,0,2015
3595,328500,1,2014
3596,328500,0,2014
3597,273300,0,2014
3598,273300,2,2014
3599,480630,0,2016
3600,480630,2,2016
3601,383270,2,2016
3602,234650,2,2013
3603,459820,2,2016
3604,459820,1,2016
3605,342230,2,2015
3606,3710,2,2005
3607,252770,0,2013
3608,252770,2,2013
3609,331900,1,2014
3610,395200,2,2015
3611,395200,0,2015
3612,283640,2,2016
3613,208750,2,2015
3614,24780,2,2003
3615,24780,1,2003
3616,24780,0,2003
3617,308270,0,2014
3618,205550,2,2012
3619,285580,2,2014
3620,285580,1,2014
3621,259470,2,2014
3622,380840,2,2007
3623,380840,1,2007
3624,264240,1,2014
3625,264240,2,2014
3626,318100,1,2014
3627,208570,0,2012
3628,291010,0,2016
3629,291010,2,2016
3630,291010,1,2016
3631,337850,2,2015
3632,9160,2,1995
3633,310031,1,2014
3634,1520,2,2006
3635,1520,0,2006
3636,1520,1,2006
3637,314660,2,2015
3638,15390,2,2008
3639,57600,2,2010
3640,57600,0,2010
3641,285050,2,2013
3642,254080,0,2001
3643,285310,2,1999
3644,250460,2,2013
3645,250460,0,2013
3646,250460,1,2013
3647,39670,2,2003
3648,39670,0,2003
3649,433080,2,2016
3650,433080,0,2016
3651,326220,1,2014
3652,410320,2,2016
3653,310790,2,2014
3654,310790,0,2014
3655,2200,2,1999
3656,384000,2,2015
3657,305070,2,2014
3658,305070,0,2014
3659,324810,0,2016
3660,324810,2,2016
3661,514520,0,2016
3662,498580,2,2016
3663,477160,0,2016
3664,477160,2,2016
3665,15300,0,2001
3666,290650,0,2015
3667,238300,2,2013
3668,238300,1,2013
3669,307340,2,2004
3670,247293,2,2013
3671,8600,1,2007
3672,8600,2,2007
3673,8600,0,2007
3674,273840,1,2015
3675,44340,0,2011
3676,269270,2,2014
3677,269270,1,2014
3678,269270,0,2014
3679,314300,0,2014
3680,409590,1,2015
3681,409590,2,2015
3682,360960,1,2015
3683,360960,0,2015
3684,360960,2,2015
3685,337070,2,2015
3686,315340,2,2014
3687,224820,0,2013
3688,224820,2,2013
3689,224820,1,2013
3690,289930,2,2014
3691,310470,0,2015
3692,265870,0,2014
3693,22000,2,2008
3694,22000,0,2008
3695,304670,2,2014
3696,97100,2,2011
3697,97100,0,2011
3698,200230,0,2011
3699,200230,2,2011
3700,408120,1,2015
3701,408120,0,2015
3702,110400,2,2011
3703,391570,2,2015
3704,391570,1,2015
3705,427950,2,2015
3706,334210,2,2016
3707,434620,2,2016
3708,431560,2,2016
3709,398070,2,2016
3710,405820,0,1997
3711,405820,2,1997
3712,434020,0,2016
3713,338310,2,2016
3714,385530,2,2015
3715,252070,2,2013
3716,336520,0,2015
3717,336520,1,2015
3718,42000,0,2011
3719,223100,2,2016
3720,446020,2,2016
3721,446020,0,2016
3722,47700,0,2010
3723,50510,2,2010
3724,440810,2,2016
3725,352960,2,2015
3726,347940,0,2015
3727,252910,0,2010
3728,213610,0,2012
3729,213610,1,2012
3730,213610,2,2012
3731,364390,2,2016
3732,289520,2,2014
3733,351710,1,2015
3734,351710,0,2015
3735,351710,2,2015
3736,375040,2,2015
3737,315840,0,2015
3738,345390,2,2015
3739,345390,1,2015
3740,290890,0,2015
3741,290890,2,2015
3742,316790,2,2015
3743,316790,0,2015
3744,331670,2,2014
3745,92700,0,2011
3746,473460,1,2016
3747,11450,1,2007
3748,11450,0,2007
3749,11450,2,2007
3750,527340,2,2016
3751,6550,0,2006
3752,6550,2,2006
3753,6550,1,2006
3754,221020,0,2012
3755,221020,2,2012
3756,221020,1,2012
3757,225340,2,2013
3758,444640,2,2016
3759,444640,1,2016
3760,444640,0,2016
3761,381990,2,2010
3762,381990,0,2010
3763,231160,2,2013
3764,231160,0,2013
3765,219103,2,2013
3766,24840,2,2007
3767,24840,1,2007
3768,445750,2,2016
3769,429490,0,2015
3770,418300,2,2015
3771,418300,0,2015
3772,367450,2,2016
3773,367450,1,2016
3774,367450,0,2016
3775,238890,2,2013
3776,243360,2,2013
3777,359040,2,2015
3778,372210,1,2015
3779,211523,2,2013
3780,3480,2,2007
3781,3480,0,2007
3782,6420,2,2004
3783,8800,2,2007
3784,8800,0,2007
3785,283680,2,2014
3786,283680,0,2014
3787,283680,1,2014
3788,280600,2,2015
3789,275490,0,2014
3790,275490,1,2014
3791,275490,2,2014
3792,345610,1,2015
3793,345610,2,2015
3794,257400,2,2013
3795,461880,2,2016
3796,295710,1,2014
3797,295710,2,2014
3798,295710,0,2014
3799,272080,1,2014
3800,397040,2,2015
3801,403570,2,2015
3802,403570,1,2015
3803,278460,2,2014
3804,414080,0,2015
3805,406150,2,2015
3806,269350,2,2014
3807,269350,0,2014
3808,376660,2,2015
3809,94000,0,2011
3810,94000,2,2011
3811,339290,2,2015
3812,339290,1,2015
3813,72750,2,2011
3814,72750,1,2011
3815,72730,0,2011
3816,72730,2,2011
3817,427190,2,2016
3818,427190,0,2016
3819,351900,2,2015
3820,351900,0,2015
3821,271900,2,2014
3822,407600,2,2015
3823,521990,2,2016
3824,365660,2,2015
3825,206480,2,2012
3826,206480,1,2012
3827,283660,0,2014
3828,283660,2,2014
3829,330390,2,2015
3830,247660,0,2013
3831,253980,0,2003
3832,253980,1,2003
3833,253980,2,2003
3834,209370,2,2012
3835,248710,0,2013
3836,271944,1,2014
3837,200050,2,2012
3838,17740,2,2008
3839,17740,1,2008
3840,293180,2,2014
3841,244810,2,2013
3842,258590,2,2014
3843,361290,1,2015
3844,261530,2,2014
3845,261530,0,2014
3846,11590,2,2007
3847,11590,0,2007
3848,324610,0,2014
3849,269030,1,2013
3850,269030,0,2013
3851,269030,2,2013
3852,249550,0,2014
3853,2300,2,1994
3854,2300,0,1994
3855,351090,2,2015
3856,217100,0,2013
3857,217100,2,2013
3858,384360,2,2015
3859,313690,0,2014
3860,313690,1,2014
3861,313690,2,2014
3862,48220,2,2011
3863,48220,0,2011
3864,437900,1,2016
3865,257730,2,2014
3866,257730,0,2014
3867,248170,2,2013
3868,262490,1,2014
3869,297141,1,2014
3870,310700,2,2014
3871,310070,1,2014
3872,312630,2,2014
3873,312630,0,2014
3874,223810,0,2013
3875,394320,0,2016
3876,440980,2,2016
3877,400790,0,2012
3878,286690,2,2014
3879,286690,1,2014
3880,31290,1,2010
3881,31290,2,2010
3882,31290,0,2010
3883,289460,2,2003
3884,217690,1,2013
3885,217690,2,2013
3886,212010,0,2012
3887,212010,2,2012
3888,243950,2,2013
3889,401810,2,2017
3890,391680,2,2015
3891,348490,0,2015
3892,102840,2,2012
3893,102840,1,2012
3894,9350,2,2007
3895,9350,1,2007
3896,36000,2,2009
3897,358130,1,2016
3898,31700,2,2008
3899,416130,2,2015
3900,230820,2,2013
3901,394380,1,2016
3902,394380,2,2016
3903,368860,2,2016
3904,32500,0,2010
3905,32500,1,2010
3906,32500,2,2010
3907,264610,2,2013
3908,506590,0,2016
