,id,app_name,genres
2265,20200,Galactic Bowling,"['Indie', 'Casual', 'Sports']"
2266,471640,.EXE,"['Action', 'Adventure', 'Indie']"
2267,288040,Actual Sunlight,"['Adventure', 'Indie']"
2268,756950,Calliope Force Grey Pack,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Strategy']"
2269,340610,Battle of Empires : 1914-1918 - Russian Empire,"['Action', 'Strategy']"
2270,629000,Lydia,['Adventure']
2271,345870,Starpoint Gemini 2: Secrets of Aethera,"['Action', 'RPG', 'Simulation']"
2272,591491,Pixel Puzzles Ultimate - Puzzle Pack: Volcanoes,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']"
2273,343425,Agarest 2 - Bundle #7,"['Adventure', 'RPG', 'Strategy']"
2274,557970,Teria,"['Action', 'Adventure', 'Indie']"
2275,319470,Ninja Pizza Girl,"['Action', 'Indie']"
2276,413815,Kung Fu Panda: Panda Village,['Action']
2277,3839,Psychonauts Original Score,['Action']
2278,484950,Evil Maze,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
2279,645620,Fantasy Grounds - Hell on Earth (Portrait Pack),"['Indie', 'RPG', 'Strategy']"
2280,464130,Moonchild - Super Savefiles,"['Adventure', 'Casual', 'Indie', 'RPG']"
2281,395530,Missing Translation: Deluxe Edition,"['Adventure', 'Indie']"
2282,477840,Funklift Soundtrack,"['Casual', 'Indie']"
2283,611790,House Party,"['Adventure', 'Indie', 'Simulation', 'Early Access']"
2284,281602,Agarest Zero - DLC Bundle #3,"['Adventure', 'RPG', 'Strategy']"
2285,607100,Kith - Lorebook,"['Adventure', 'Casual', 'Free to Play', 'Indie']"
2286,637702,Rocksmith® 2014 Edition – Remastered – Tom Cochrane - “Life is a Highway”,"['Casual', 'Simulation']"
2287,592780,Bang Bang Car,"['Casual', 'Indie', 'Racing', 'Sports', 'Early Access']"
2288,338320,Pixel Heroes: Byte & Magic,"['Adventure', 'Indie', 'RPG']"
2289,218130,Dungeonland,"['Action', 'Casual', 'Free to Play']"
2290,216333,Sleeping Dogs: Wheels of Fury,"['Action', 'Adventure']"
2291,32680,Delta Force — Black Hawk Down: Team Sabre,['Action']
2292,94000,Dinner Date,"['Indie', 'Casual']"
2293,386760,Ame no Marginal -Rain Marginal- - Original Soundtrack,['Indie']
2294,626544,Fate/EXTELLA - Flower Co-ordinator,['Action']
2295,748280,Klondike Solitaire Kings - Money Cat,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy']"
2296,362850,Upgrade to Magnetic: Cage Closed Collector's Edition,"['Action', 'Adventure', 'Indie']"
2297,404282,Construction Simulator 2015: Liebherr LTM 1300 6.2,"['Casual', 'Simulation']"
2298,648340,Harald: A Game of Influence,['Strategy']
2299,374990,Orc Slayer,['Action']
2300,429470,Space Pilgrim Episode I: Alpha Centauri,"['Adventure', 'Indie']"
2301,266250,Procyon,"['Action', 'Indie']"
2302,590189,Rocksmith® 2014 Edition – Remastered – Pearl Jam Song Pack II,"['Casual', 'Simulation']"
2303,407620,Indie Game Battle,"['Action', 'Indie', 'Early Access']"
2304,749870,MyTD 我的塔防,"['Casual', 'Indie', 'Strategy']"
2305,603030,Lamp Head,"['Adventure', 'Casual', 'Indie']"
2306,765320,Planetarium 2 - Zen Odyssey,"['Casual', 'Indie', 'Simulation']"
2307,383510,Grand Designer Pro,"['Animation &amp; Modeling', 'Design &amp; Illustration']"
2308,750450,Gunlock,"['Action', 'Indie', 'Strategy']"
2309,387930,The Tape,['Indie']
2310,17740,Empires Mod,"['Action', 'Free to Play', 'Strategy']"
2311,631110,Fantasy Grounds - Forged Kin (Token Pack),"['Indie', 'RPG', 'Strategy']"
2312,509610,Beachhead 2000,"['Action', 'Casual', 'Simulation']"
2313,399040,Legends of Solitaire: Curse of the Dragons,"['Casual', 'Indie']"
2314,561290,Fantasy Grounds - Mini-Dungeon #004: Summoner's Remorse (PFRPG),"['Indie', 'RPG', 'Strategy']"
2315,436654,Rocksmith® 2014 – James Brown - “Living In America”,"['Casual', 'Simulation']"
2316,560180,World In Danger,"['Action', 'Indie']"
2317,500170,Urlaubsflug Simulator – Holiday Flight Simulator,['Simulation']
2318,429890,MX vs. ATV Supercross Encore - 2015 KTM 250 SX-F MX,"['Racing', 'Simulation', 'Sports']"
2319,334090,Shadows: Heretic Kingdoms - Official Soundtrack,"['Indie', 'RPG']"
2320,588070,BrotherZ,"['Action', 'Indie']"
2321,724280,Crankies Workshop: Freebot Assembly,"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']"
2322,294925,Rocksmith® 2014 – Sum 41 - “In Too Deep”,"['Casual', 'Simulation']"
2323,636170,Reaching for Petals,"['Adventure', 'Casual', 'Indie']"
2324,359160,TAKEN,"['Action', 'Casual', 'Indie']"
2325,603080,Chronicles of a Dark Lord: Tides of Fate Remastered,"['Indie', 'RPG']"
2326,535732,FourChords Guitar Karaoke - Bob Marley & the Wailers Song Pack,"['Casual', 'Indie', 'Simulation']"
2327,24488,King Arthur II: Dead Legions,"['Strategy', 'RPG']"
2328,562760,KORABLIK,"['Casual', 'Indie', 'Simulation']"
2329,591950,Zpeciation: Tough Days (TD),"['Indie', 'Strategy']"
2330,231453,COH 2 - German Skin: (H) Three Color Ambush Pattern,['Strategy']
2331,549160,Army Men,"['Action', 'Adventure']"
2332,733700,FURIDASHI - PREMIUM CAR: 1995 NS14,"['Racing', 'Simulation', 'Sports']"
2333,596760,NBA Playgrounds - Hot ’N Frosty,['Sports']
2334,445261,Naotora Ii Debut Costume Set,['Action']
2335,653860,RPG Maker VX Ace - Discovered Space Planets,"['Design &amp; Illustration', 'Web Publishing']"
2336,292983,Crusader Kings II: Early Western Clothing Pack,"['RPG', 'Simulation', 'Strategy']"
2337,329640,Eradicator,['Action']
2338,298820,Millennium 2 - Take Me Higher,"['Adventure', 'Casual', 'Indie', 'RPG']"
2339,17120,Children of the Nile: Alexandria,"['Strategy', 'Simulation']"
2340,540000,Princess Maker 2 Refine - Original Soundtrack (Complete Edition),['Simulation']
2341,611941,Extra Character (Male #4) + Item Pack for Arcane RE-Raise,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
2342,378474,SW4-II - Horse Set,['Action']
2343,356560,East Tower - Kurenai,"['Adventure', 'Casual', 'Indie', 'Simulation']"
2344,360120,Fantasy Grounds - D&D Monster Pack - Aberrations,"['Indie', 'RPG', 'Strategy']"
2345,15160,Petz® Horsez® 2,['Simulation']
2346,524270,Alien,['Action']
2347,342812,Rocksmith® 2014 – Thin Lizzy - “The Boys Are Back In Town”,"['Casual', 'Simulation']"
2348,263820,EvilQuest,"['Action', 'Adventure', 'Indie', 'RPG']"
2349,492959,Rocksmith® 2014 – Rush - “La Villa Strangiato”,"['Casual', 'Simulation']"
2350,528055,Tales of Berseria™ - Idolm@ster Costumes Set,"['Action', 'RPG']"
2351,590175,Rocksmith® 2014 Edition – Remastered – Skater Rock Song Pack,"['Casual', 'Simulation']"
2352,396520,Chariot Royal Gadget Pack,"['Adventure', 'Indie']"
2353,404040,Lords of Magic: Special Edition,"['RPG', 'Strategy']"
2354,635751,LOGistICAL - Germany,"['Casual', 'Strategy']"
2355,255250,Prime World - Beginner's Pack,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']"
2356,751500,TINY METAL,['Strategy']
2357,706310,CaveDuel,"['Action', 'Indie', 'Strategy']"
2358,717330,Halloween Pumpkin Story,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']"
2359,711510,Campus Notes - forget me not. OST FLAC ver.,"['Adventure', 'Indie']"
2360,210044,Street Fighter X Tekken: Vega (Swap Costume),['Action']
2361,366350,ROGUS - Kingdom of The Lost Souls,['Indie']
2362,406650,Ratings War,"['Indie', 'RPG']"
2363,342980,Destination Sol,"['Action', 'Free to Play', 'Indie', 'RPG']"
2364,715540,The Final Specimen: Arrival - Soundtrack,"['Action', 'Adventure', 'Casual', 'Indie']"
2365,596821,Steam: Rails to Riches - USA-Canada Map,"['Casual', 'Indie', 'Strategy']"
2366,249110,CoH 2 - Soviet Skin: (M) Two Tone Don Front,['Strategy']
2367,286671,Awesomenauts - Cheerleader Penny Skin,"['Action', 'Indie', 'Strategy']"
2368,406540,METAL GEAR SOLID V: THE PHANTOM PAIN - Fatigues (Naked Snake),"['Action', 'Adventure']"
2369,224700,The Game of Life,"['Strategy', 'Casual']"
2370,305800,POP: Methodology Experiment One,"['Action', 'Indie']"
2371,549840,RPG Maker MV - FSM: Town of Beginnings Tiles,"['Design &amp; Illustration', 'Web Publishing']"
2372,428750,Neon Chrome,"['Action', 'Adventure', 'Indie', 'RPG']"
2373,449720,Sword of the Stars: The Pit - Healer,"['Casual', 'Indie', 'RPG', 'Strategy']"
2374,346090,I Can't Escape: Darkness,"['Adventure', 'Indie']"
2375,295035,Rocksmith® 2014 – The Killers - “Mr. Brightside”,"['Casual', 'Simulation']"
2376,348070,Hot Tin Roof Soundtrack,"['Action', 'Adventure', 'Indie', 'RPG']"
2377,210938,Killing Floor - Golden Weapons Pack,['Action']
2378,645090,Zup! 5,"['Casual', 'Indie']"
2379,690400,Rainbow Step,"['Action', 'Adventure', 'Indie']"
2380,727810,Fantasy Grounds - Pathfinder RPG - Carrion Crown AP 1: The Haunting of Harrowstone (PFRPG),"['Indie', 'RPG', 'Strategy']"
2381,413870,Sickness,"['Action', 'Adventure', 'Indie', 'Simulation']"
2382,500370,Anno 2205™ - Orbit,"['Simulation', 'Strategy']"
2383,566560,Fighters Unleashed,"['Action', 'Adventure', 'Indie']"
2384,681670,Elly The Jelly,"['Action', 'Indie', 'Early Access']"
2385,319230,Gold Rush! Anniversary,"['Adventure', 'Indie', 'Strategy']"
2386,558030,ROBUST ROAD ROLLER,"['Action', 'Casual']"
2387,355690,Deputy Dangle,"['Action', 'Adventure', 'Indie']"
2388,227160,Kinetic Void,"['Action', 'Indie', 'Simulation']"
2389,223790,DmC Devil May Cry: Costume Pack,['Action']
2390,572420,sZone - Bear Mask,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2391,258350,Rocksmith® 2014 – Iron Maiden - “Aces High”,"['Casual', 'Simulation']"
2392,294990,Rocksmith® 2014 – Bachsmith,"['Casual', 'Simulation']"
2393,502320,Boulder Dash - 30th Anniversary,"['Action', 'Casual', 'Indie']"
2394,440660,Void Vikings,"['Action', 'Indie', 'Early Access']"
2395,525470,G-Style Modern City Resource Pack Vol1,['Animation &amp; Modeling']
2396,315200,FaceRig Pro Upgrade,"['Audio Production', 'Utilities', 'Video Production']"
2397,427270,Orcs Must Die! Unchained,"['Action', 'Free to Play', 'Strategy']"
2398,111100,Snuggle Truck,"['Casual', 'Indie', 'Racing']"
2399,504380,Detective Hayseed - Hollywood,"['Adventure', 'Indie', 'RPG']"
2400,403940,Dungelot: Shattered Lands,"['Action', 'Indie', 'RPG']"
2401,453480,Shadowverse CCG,"['Free to Play', 'Strategy']"
2402,401623,Batman™: Arkham Knight - Crime Fighter Challenge Pack #2,"['Action', 'Adventure']"
2403,728180,Space Epic Untitled - New Recruit Bundle,"['Action', 'Adventure', 'Free to Play', 'Indie']"
2404,387910,Realms of Arkania: Blade of Destiny - With Blade and Brilliance DLC,"['Adventure', 'Indie', 'RPG']"
2405,217920,Alien Rage - Unlimited,['Action']
2406,670960,Gangs of Space - Panther Pack,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
2407,415700,Endless Legend™ - Echoes of Auriga,"['RPG', 'Strategy']"
2408,243800,Gas Guzzlers Extreme,"['Action', 'Racing', 'Sports']"
2409,527190,WORLD END ECONOMiCA episode.03,"['Casual', 'Indie']"
2410,413480,101 Ways to Die,"['Action', 'Casual', 'Indie', 'Strategy']"
2411,350150,Scraps: Modular Vehicle Combat,"['Action', 'Indie', 'Early Access']"
2412,33710,Paws and Claws: Pet School,"['Casual', 'Simulation']"
2413,284100,Unclaimed World,"['Indie', 'Simulation', 'Strategy']"
2414,607830,New York Kennedy [KJFK] airport for Tower!3D Pro,"['Indie', 'Simulation']"
2415,289420,Planet Alcatraz,['RPG']
2416,495900,Lance A Lot®: Classic Edition,"['Action', 'Indie', 'Sports']"
2417,703461,RPG Maker MV - Wonderland Music Pack,"['Design &amp; Illustration', 'Utilities', 'Web Publishing']"
2418,612740,Bokida - Heartfelt Reunion,"['Adventure', 'Indie']"
2419,453470,Hacked,"['Casual', 'Indie', 'Strategy']"
2420,206098,Rocksmith - Vampire Weekend - Cousins,"['Casual', 'Simulation']"
2421,728150,Virtual Race Car Engineer 2018,['Racing']
2422,297940,Fantasy Grounds - Savage Worlds Ruleset,['RPG']
2423,392860,Depth - Specimen 8 Great White Skin,"['Action', 'Indie']"
2424,316160,Broken Sword 4 - the Angel of Death,['Adventure']
2425,746060,Warspear Online: Winter Pack,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2426,37100,Aztaka,"['Action', 'RPG', 'Indie']"
2427,457161,"Rocket League: Official Game Soundtrack, Vol. 2","['Action', 'Indie', 'Racing', 'Sports']"
2428,421164,MX vs. ATV Supercross Encore - Copper Canyon Open World,"['Racing', 'Simulation', 'Sports']"
2429,234570,QUBE: Against the Qlock,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']"
2430,662390,Squish and the Corrupted Crystal,"['Adventure', 'Casual']"
2431,464630,Secret Of The Royal Throne,['Casual']
2432,621960,A Tale of Caos: Overture - Act II,"['Adventure', 'Indie']"
2433,455120,Stay Close,"['Action', 'Adventure', 'Indie']"
2434,294550,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,"['Adventure', 'Casual']"
2435,1840,Source Filmmaker,"['Animation &amp; Modeling', 'Video Production']"
2436,662250,Dead Alliance™: Full Game Upgrade,['Action']
2437,692152,Bloons TD 5 - Tribal Boomerang Thrower Skin,"['Action', 'Strategy']"
2438,355070,TDP5 Arena 3D,"['Action', 'Free to Play', 'Massively Multiplayer']"
2439,375800,Blasted Fortress Official Soundtrack,"['Action', 'Casual', 'Indie']"
2440,698300,Find this!,"['Casual', 'Indie']"
2441,314710,Mighty No. 9,['Action']
2442,541970,Lost in Reefs: Antarctic,"['Adventure', 'Casual']"
2443,515220,F1™ 2017,"['Racing', 'Simulation', 'Sports']"
2444,385240,Ultimate Arena,['Simulation']
2445,625870,FreeStyleFootball - Card Pack (ST),"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']"
2446,246880,Recruits,"['Action', 'Indie', 'Early Access']"
2447,598330,SimAirport,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
2448,462290,Victor Vran: Mötorhead Through The Ages,"['Action', 'Adventure', 'Indie', 'RPG']"
2449,362590,METAL SLUG DEFENSE - “Morden Army Pack” Vol.3,"['Action', 'Free to Play']"
2450,622358,FSX Steam Edition: Night Environment Denmark Add-On,['Simulation']
2451,366040,Iggy's Egg Adventure,"['Action', 'Adventure', 'Indie']"
2452,295181,Class 08 Triple Grey Livery Add-On,['Simulation']
2453,598990,Pizza Connection,"['Simulation', 'Strategy']"
2454,513300,Schacht,"['Action', 'Casual', 'Indie', 'Racing']"
2455,442840,Hybrid Wars - Yoko Takano,['Action']
2456,404550,Dead Acres,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']"
2457,409380,Among the Heavens,"['Casual', 'Simulation']"
2458,596740,Origin Space,"['Action', 'Indie', 'RPG', 'Early Access']"
2459,365810,Flying Tigers: Shadows Over China,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
2460,286631,Call of Duty®: Ghosts - Molten Pack,['Action']
2461,689090,Microtransaction Simulator,"['Free to Play', 'Simulation']"
2462,618682,RPG Maker VX Ace - Ancient Dungeons: Jungle,"['Design &amp; Illustration', 'Web Publishing']"
2463,364980,Bunker Constructor,"['Casual', 'Simulation', 'Strategy']"
2464,208544,Dungeon Defenders: Summoner Hero DLC,"['Strategy', 'RPG', 'Indie']"
2465,347154,Unlock all Krypt Items,['Action']
2466,270150,RUNNING WITH RIFLES,"['Action', 'Indie']"
2467,522930,Rescue Bear Operation - Bouncy Castle,"['Action', 'Adventure', 'Free to Play', 'Indie']"
2468,384360,Fingered,"['Casual', 'Indie']"
2469,9460,Frontlines™: Fuel of War™,['Action']
2470,359960,Choice Chamber,"['Action', 'Indie', 'Massively Multiplayer']"
2471,64016,Men of War: Assault Squad - MP Supply Pack Charlie,['Strategy']
2472,386620,"Cook, Serve, Delicious! 2!!","['Action', 'Indie', 'Simulation', 'Strategy']"
2473,214190,Minimum,['Action']
2474,33660,Ziro,"['Casual', 'Indie']"
2475,447860,Maria the Witch,"['Action', 'Adventure', 'Casual', 'Indie']"
2476,509699,"Rocksmith® 2014 Edition  - Remastered – blink-182 - ""I Miss You""","['Casual', 'Simulation']"
2477,55347,"Warhammer 40,000: Space Marine - Chaos Unleashed Map Pack",['Action']
2478,702110,THE LAST BLADE 2,['Action']
2479,566750,Crimson Trigger,"['Action', 'Adventure', 'Indie']"
2480,683060,Zup! 5 - DLC,"['Casual', 'Indie']"
2481,743620,EVE Online: Multiple Character Training,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']"
2482,617470,Fantasy Grounds - Heroic Characters 15 (Token Pack),"['Indie', 'RPG', 'Strategy']"
2483,593130,Fantasy Grounds - Horror's Heart (Call of Cthulhu),"['Indie', 'RPG', 'Strategy']"
2484,235400,King’s Bounty: Legions,"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']"
2485,589370,Fur Fun,"['Action', 'Adventure', 'Casual', 'Indie']"
2486,675600,The Chronicles of Dragon Wing - Original Soundtrack,"['Casual', 'Simulation', 'Strategy']"
2487,31820,Nancy Drew®: The Haunted Carousel,['Adventure']
2488,697010,Until None Remain: Battle Royale PC Edition,"['Action', 'Indie', 'Early Access']"
2489,315060,Bloop Reloaded,"['Casual', 'Indie', 'Simulation']"
2490,527040,Armies of Riddle CCG Fantasy Battle Card Game,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
2491,543770,Altar Guardian,"['Action', 'Adventure', 'Indie']"
2492,300630,Pure Chess Grandmaster Edition,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
2493,342660,Brawlerz Nitro,"['Action', 'Sports', 'Strategy', 'Early Access']"
2494,410480,Sentinels of the Multiverse - Mini-Pack 2,"['Indie', 'Strategy']"
2495,394410,Golden Rush - Paladin Hero,"['Action', 'Massively Multiplayer', 'RPG']"
2496,406077,RPG Maker VX Ace - Inspirational Vol. 4,"['Design &amp; Illustration', 'Web Publishing']"
2497,435230,Medieval Playground,"['Action', 'RPG', 'Early Access']"
2498,575830,rooMaze,"['Action', 'Adventure', 'Indie', 'RPG']"
2499,709220,Retro Dungeons,"['Action', 'Adventure', 'Casual', 'Indie']"
2500,540780,Delicious - Emily's Message in a Bottle,"['Adventure', 'Casual', 'Indie']"
2501,243780,PixelJunk™ Monsters Ultimate,['Strategy']
2502,763970,Leisure Suit Larry 1 - In the Land of the Lounge Lizards,['Adventure']
2503,510180,NDE Rescue,"['Action', 'Strategy']"
2504,33340,Dawn of Discovery™: Venice,['Strategy']
2505,371790,Ramayana,"['Adventure', 'Indie', 'Strategy']"
2506,566410,Once upon a time,"['Adventure', 'Casual', 'Indie']"
2507,364100,Space Robot Samurai Zombie Slayer,"['Action', 'Indie']"
2508,747820,Terra Tanks: Defenders of the Earth,"['Action', 'Indie']"
2509,610310,Star Story: The Horizon Escape,"['Adventure', 'Casual', 'Indie', 'RPG']"
2510,484860,Galactic Civilizations III - Rise of the Terrans DLC,"['Indie', 'Strategy']"
2511,298770,Nobunaga's Ambition: Souzou - Series 30th Anniversary Contents,['Strategy']
2512,384531,GlassWire Pro,['Utilities']
2513,295063,Rocksmith® 2014 – Rage Against the Machine - “Bombtrack”,"['Casual', 'Simulation']"
2514,661050,Quadrablaze,"['Action', 'Casual', 'Indie', 'Early Access']"
2515,222615,Train Simulator: West Somerset Railway Route Add-On,['Simulation']
2516,512700,Duckles: the Jigsaw Witch,"['Action', 'Adventure', 'Indie']"
2517,729930,Tales of Terror: House on the Hill Collector's Edition,"['Adventure', 'Casual']"
2518,24460,King Arthur: Fallen Champions,"['RPG', 'Strategy']"
2519,730700,The Word Is Not The Thing,['Indie']
2520,336380,Catmouth Island,"['Adventure', 'Casual', 'Indie']"
2521,15300,Tom Clancy's Ghost Recon®,['Action']
2522,287091,Battle Academy - Operation Market Garden,['Strategy']
2523,213907,Magic 2014 “Sliver Hive” Foil Conversion,['Strategy']
2524,436609,Rocksmith® 2014 – Crobot - “Legend of the Spaceborne Killer”,"['Casual', 'Simulation']"
2525,238273,Pinball Arcade: Season Two Pro Pack,"['Free to Play', 'Simulation']"
2526,304310,Guns Full Access,"['Free to Play', 'Simulation']"
2527,670950,Band of Outlaws,"['Action', 'Adventure', 'Indie']"
2528,253630,Steam Marines,"['Indie', 'RPG', 'Strategy']"
2529,437430,Valhalla Hills: Sand of the Damned DLC,"['Indie', 'Simulation', 'Strategy']"
2530,250070,TorqueL,"['Action', 'Indie']"
2531,541570,Sally Face,"['Adventure', 'Indie']"
2532,353610,DEUS EX MACHINA 2,['Indie']
2533,693380,Neckbeards: Basement Arena,"['Action', 'Casual', 'Indie']"
2534,495700,Gabriel Knight: Sins of the Father®,['Adventure']
2535,216449,Gotham City Impostors Free to Play: Stitches,['Action']
2536,677370,SMITE - Texture Pack,"['Action', 'Free to Play']"
2537,564280,Adventuring Gentleman,['Action']
2538,560360,Fantasy Grounds - Sundered Skies: Companion (Savage Worlds),"['Indie', 'RPG', 'Strategy']"
2539,225830,Borderlands 2: Mechromancer Supremacy Pack,"['Action', 'RPG']"
2540,337420,Final Dusk,"['Action', 'Adventure', 'Casual', 'Indie']"
2541,575850,Hartacon Tactics,"['Indie', 'RPG', 'Strategy', 'Early Access']"
2542,529180,Dark and Light,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Early Access']"
2543,633961,Two Worlds II - PotFF Soundtrack,['RPG']
2544,572520,Dropzone,"['Action', 'Free to Play', 'Strategy', 'Early Access']"
2545,215530,The Incredible Adventures of Van Helsing,"['Action', 'Adventure', 'Indie', 'RPG']"
2546,519910,FourChords Guitar Karaoke - 90's Rock Song Pack,"['Casual', 'Indie', 'Simulation']"
2547,512621,Reigns - Companion Book,"['Adventure', 'Indie', 'RPG', 'Simulation']"
2548,208839,"Magic 2013 ""Grim Procession"" Deck Key",['Strategy']
2549,637747,Rocksmith® 2014 Edition – Remastered – Halestorm - “Bad Romance”,"['Casual', 'Simulation']"
2550,739581,Friday the 13th: The Game - Jason Part 7 Machete Kill Pack,['Action']
2551,386911,Wind of Luck: Arena - Mediterranean Admiral pack,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']"
2552,206179,Rocksmith - Rush - Limelight,"['Casual', 'Simulation']"
2553,334111,EverQuest : A Heroic Entrance Bundle,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2554,553700,Planet Explorers Official Soundtrack,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
2555,251130,Chroma Squad,"['Indie', 'RPG', 'Strategy']"
2556,334850,1931: Scheherazade at the Library of Pergamum,"['Casual', 'Indie', 'RPG', 'Simulation']"
2557,477941,BlackShot - Green Pack,"['Action', 'Casual', 'Free to Play']"
2558,18509,Defense Grid: Resurgence Map Pack 2,"['Strategy', 'Indie']"
2559,351330,DROD RPG: Tendry's Tale,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2560,306240,DCS: F-86F Sabre,['Simulation']
2561,570220,Farming Simulator 17 - KUHN Equipment Pack,['Simulation']
2562,222058,Rocksmith - Nickelback - How You Remind Me,"['Casual', 'Simulation']"
2563,692151,Bloons TD 5 - Candy Banana Farm Skin,"['Action', 'Strategy']"
2564,406071,RPG Maker VX Ace - Ancient Dungeons: Base Pack,"['Design &amp; Illustration', 'Web Publishing']"
2565,545070,The Dwarves - Digital Deluxe Edition Extras,['RPG']
2566,571670,Heroine Anthem Zero - Original Soundtrack,"['Adventure', 'Indie', 'RPG']"
2567,25758,Madballs Anarchy Unlock Pack,['Indie']
2568,630010,OMSI 2 Add-On HafenCity - Hamburg modern,['Simulation']
2569,577490,Minos Strategos,['Strategy']
2570,306150,Warlock 2: Wrath of the Nagas,['Strategy']
2571,572240,Snake 3D Adventures,"['Action', 'Adventure', 'Casual']"
2572,492966,Rocksmith® 2014 – George Baker Selection - “Little Green Bag”,"['Casual', 'Simulation']"
2573,524300,Apocalypse Pack,['Action']
2574,205120,Choplifter HD - Zombie Zombie Zombie,"['Action', 'Indie']"
2575,365970,Pixel Piracy OST,"['Adventure', 'Indie', 'RPG', 'Simulation']"
2576,421166,MX vs. ATV Supercross Encore - 2 Stroke 4 Pack,"['Racing', 'Simulation', 'Sports']"
2577,346060,Disney High School Musical 3: Senior Year Dance,['Adventure']
2578,605327,The Legend of Heroes: Trails of Cold Steel - Millium's Casuals,['RPG']
2579,317580,Disney•Pixar Toy Story Mania!,['Casual']
2580,580950,Arcane Maelstrom,"['Action', 'Adventure', 'RPG']"
2581,757860,Elbub,"['Casual', 'Indie']"
2582,376230,Taimumari — Soundtrack,"['Action', 'Indie']"
2583,667710,A Tale of Caos: Overture - Act III,"['Adventure', 'Indie']"
2584,348870,Night Mysteries: The Amphora Prisoner,"['Adventure', 'Casual']"
2585,467330,Just a Cleric,"['Action', 'Indie', 'RPG']"
2586,285670,Galactic Command Echo Squad SE,"['Action', 'Simulation']"
2587,512160,Volleying,"['Casual', 'Indie', 'Sports', 'Early Access']"
2588,692170,Virtual Robots - Robot programming simulator,"['Indie', 'Simulation', 'Strategy']"
2589,603250,My Own Little Planet,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
2590,386200,STLD Redux: Episode 02,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
2591,590241,Rocksmith® 2014 Edition – Remastered – Jace Everett - “Bad Things”,"['Casual', 'Simulation']"
2592,487030,Beasts Battle,"['Adventure', 'Indie', 'Strategy']"
2593,374420,Questria: Rise of the Robot Skullfaces,"['Action', 'Adventure', 'Indie']"
2594,450790,Tom Clancy's Rainbow Six® Siege - Ruby Weapon Skin,['Action']
2595,549830,Reiner Knizia's The Confrontation - Variant Mode DLC,['Strategy']
2596,533557,DEAD OR ALIVE 5 Last Round: Core Fighters Story Mode,['Action']
2597,712350,The Music of Star Story: The Horizon Escape - Game OST,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2598,250360,MovieWriterPro,"['Utilities', 'Video Production']"
2599,675357,X-Plane 11 - Add-on: Aerosoft - Svalbard4XPlane,['Simulation']
2600,302190,Amerzone: The Explorer’s Legacy,"['Adventure', 'Casual']"
2601,641030,Fantasy Grounds - Witchcraft (BRP),"['Indie', 'RPG', 'Strategy']"
2602,310300,RIFT: Laethys' Fortune Pack,"['Free to Play', 'Massively Multiplayer', 'RPG']"
2603,204450,Call of Juarez® Gunslinger,['Action']
2604,368730,No Time To Explain Remastered,"['Action', 'Adventure', 'Casual', 'Indie']"
2605,573545,Atelier Firis - Costume: Passionate Soleil / ソフィー衣装『情熱のソレイユ』,['RPG']
2606,355830,Finding Teddy 2 Original Soundtrack,"['Action', 'Adventure', 'Indie', 'RPG']"
2607,270330,Ku: Shroud of the Morrigan,"['Action', 'Adventure', 'Indie']"
2608,348940,Phantom Breaker: Battle Grounds - Original Soundtrack,['Action']
2609,222564,Train Simulator: Strathclyde Class 101 DMU Add-On,['Simulation']
2610,343810,The Uninvited: MacVenture Series,"['Adventure', 'Indie']"
2611,298610,Ylands,"['Adventure', 'Casual', 'Early Access']"
